,text,hashtags
1052,"#Day82 #100DaysOfCode #reactjs #COVIDー19 #COVID19NIGERIA #DataScience 

- So, Just started out the web version of @aceg00ber's covid19 awareness app, you can go check his feeds for it.

- Going to make it as identical as possible and include any feature that would come handy.","['day', 'daysofcode', 'reactjs', 'covid', 'covidnigeria', 'datascience']"
1053,"#Day16 of #100daysofnocode
@100daysnocode 

Had to write JS to get my #COVID19 @dashdash data sync with Google Sheets. However, using @pipedream made it easy as I didn't have to start &amp; host a #NodeJS project, set up the APIs &amp; a webhook. Thanks @DylanSather. Lift the quota? 😬","['day', 'daysofnocode', 'covid']"
1054,First Weekend of Restricted Movement Order 🥱 #restrictedmovementorder #rmo #day4 #firstweekend #malaysia #covid19 https://t.co/UYPUXKsED8,"['restrictedmovementorder', 'rmo', 'day', 'firstweekend', 'malaysia', 'covid']"
1055,"#Day12 of #100DaysOfNoCode
@100daysnocode 

Started building an app to provide #COVID19 info on #India statewise with a live patient tracker &amp; translated in regional languages.

Collating realtime API data with @dashdash (figuring out hiccups). Frontend on @glideapps 
#Covid19 https://t.co/j190lw1qYQ","['day', 'daysofnocode', 'covid', 'india']"
1056,"#Day1 #100daysofcoding, so I couldn't code throughout the day. I decided to run the data of confirmed #COVID19 cases in Nigeria. As you can see I ran into many #bugs while trying to input the data into a pie chart too. The states looked jam-packed.
#Progress

#AI #DataScience https://t.co/GKjY7pbHE6","['day', 'daysofcoding', 'covid']"
1057,"I am still seeing far too much unnecessary movement in the street outside #LockdownSA #Day1 

Unless it is absolutely essential, just PLEASE STAY AT HOME!

Let us work together to stop the spread of this #Coronavirus 

#COVID19SouthAfrica https://t.co/VTolgjPNgU","['lockdownsa', 'day']"
1058,Just downloaded the 7 minute workout app .... shits  getting real now 🏋️‍♀️#selfisolation #coronavirus #day4,"['selfisolation', 'coronavirus', 'day']"
1059,"#Day5 #MowashHackathon 

SOCIAL DISTANCING is one big lesson from #Covid_19. In future it might be essential to bring services to you and avoid unnecessary contact.

With the the new #Mowash app, the only thing you will touch are your car keys from our Washer’s clean hands!!!😅😅 https://t.co/BzkonXazaD","['day', 'mowashhackathon', 'covid']"
1060,"#day4 #salockdown #covid_19 #coronavirus we organizing di drinks for Friday, re nwa remotely re chesa data fela 🤣🤣🤣🤣 https://t.co/SLOH4x329a","['day', 'salockdown', 'covid', 'coronavirus']"
1061,"#Day80 #100DaysOfCode #100DaysOfMLCode #kaggle #COVIDー19 #COVID19NIGERIA #DataScience 

- So I started out the covid-19 challenge, I am currently focusing the model in data from Nigeria as a way to help researches. 
- I've visualized the data.
- Next up, the time series model.","['day', 'daysofcode', 'daysofmlcode', 'kaggle', 'covid', 'covidnigeria', 'datascience']"
1062,#lockDownSouthAfrica #LockdownSA #LockDownRadio  #Day3 #Zungu #Boxer #Deepest #SundayMotivation  #Tamia #StayAtHomeAndStaySafe #CoronaUpdate #Covid_19 #CoronaLockdown #Marikana Delivery Lady APP launching on the 1st of April. Retweet and Register your shop or car. https://t.co/WIeyXr5mYx,"['lockdownsouthafrica', 'lockdownsa', 'lockdownradio', 'day', 'zungu', 'boxer', 'deepest', 'sundaymotivation', 'tamia']"
1063,What is this “extensive tracing system using mobile technologies” #cyrilramaphosa was talking about? #Day4 #CoronaVirusSA #COVID19 #COVID19SouthAfrica #covid @SABCNewsOnline @eNCA #cyril,"['cyrilramaphosa', 'day']"
1064,"Since we are in #Day2 #StayAtHome on restricted movement order, kindly spend few minutes to watch this informative video about #CoronaVirus. 👍

https://t.co/EoA2Zzwtd7

#MalaysiaCOVID19 #COVID19 #StayHealthy #StayClean #StayHome #KitaJagaKita","['day', 'stayathome']"
1065,"#Day3

Walking up to the reality that the numbers of covid19 cases don't add up.

Can someone direct me to the data cleaning tender @nicd_sa .",['day']
1066,#Day3 of #21daylockdown and we want to invite you to reflect and remember to breathe. Deep breathing promotes the movement of oxygen throughout the body boosts the #ImmuneSystem. #Coronavirus #kombucha #LetsFightCovid1 https://t.co/ron93viAjP,"['day', 'daylockdown']"
1067,"#Day87: Continuation from #Day86
#100DaysOfCode #reactjs #webdev
#COVID19 #COVID19Lagos 
The web app is going fine, I still don't know why my NavBar is being stubborn, I'd post a demo of what it looks like soon, the final result would look better.

#WorkFromHome #StaySafe ✌️😩","['day', 'day', 'daysofcode', 'reactjs', 'webdev', 'covid', 'covidlagos']"
1068,"#Day87: Continuation from #Day86
#100DaysOfCode #reactjs #webdev
#COVID19 #COVID19Lagos 
The web app is going fine, I still don't know why my NavBar is being stubborn, I'd post a demo of what it looks like soon, the final result would look better.

#WorkFromHome #StaySafe ✌️😩","['day', 'day', 'daysofcode', 'reactjs', 'webdev', 'covid', 'covidlagos']"
1069,"Today is #11day of #21days of #Lockdown of #CoronaVirus in India

Deaths are 68 &amp; cases are 2650

Data is increasing

It means #LOCKDOWN IS NOT STOPPING IT

Train, flight should be allowed so that trapped people should reach home

#ChineseVirusAttack
https://t.co/DAAT4kuZ86","['day', 'days', 'lockdown', 'coronavirus']"
1070,"Coronavirus update
#Day10 (April 3) of  #Lockdown21 in the wake of #COVID19.

2301 - (+336) Total no. of confirmed cases

157 - (+6) Cured

56 - (+6) Deaths

Pl refer to the chart below for complete data. https://t.co/nttH4YcCW4","['day', 'lockdown', 'covid']"
1071,"Today is #12day of #21days of #Lockdown of #Chinesevirus in India

Deaths are 77 &amp; cases of #CoronaVirus are 3030

Data is still increasing

ONLY AWARENESS WILL STOP IT

Trapped people should be sent to their home now.

It’s becoming havoc.

#VirusAttack

https://t.co/DAAT4kuZ86","['day', 'days', 'lockdown', 'chinesevirus', 'coronavirus']"
1072,"#Day8: Inherent danger in increased state surveillance, Amnesty International warns

https://t.co/3TeTCei7MA

@ecr9495 | #CoronavirusUpdate #Covid_19 #COVID19 #CoronavirusInSouthAfrica #Covid19inSA #Covid_19SA #COVIDー19 #Day8OfLockdown",['day']
1073,"The #BuildforCOVID19 Global Hackathon is an opportunity for developers to build software solutions and drive impact across a range of areas including education, health, small business, and community.",['buildforcovid']
1074,The #BuildforCOVID19 Global Online #Hackathon is open for submissions. We teamed up w/ other tech companies and platforms + multiple partners like @WHO &amp; @czbiohub to invite #devs to build solutions for problems relating to #coronavirus. Submit by 3/30: https://t.co/mZVvdRfptq https://t.co/gfDktlLoDt,"['buildforcovid', 'hackathon']"
1075,"Microsoft, Twitter, Facebook, Slack, TikTok and others are doing a #buildforcovid19 hackathon in conjunction with WHO.

Details are at https://t.co/ttGMb1grds

Please RT https://t.co/RbQ5fGog0M",['buildforcovid']
1076,"Covid-19 Hackathon! Practice your coding skills, and help save lives! https://t.co/ds2IKragZZ #BuildforCOVID19",['buildforcovid']
1077,"WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (Salvador Rodriguez/CNBC) https://t.co/Tg1dGSYOad",['buildforcovid']
1078,"Top story: COVID-19 Global Hackathon 1.0: #BuildforCOVID19 Global Online Hackathon - Devpost https://t.co/6BeMcUlZ8j, see more https://t.co/0WjrTqtLve",['buildforcovid']
1079,Join the Global Hackathon #BuildforCOVID19 👉🏽 https://t.co/YXLe0bjujG,['buildforcovid']
1080,"https://t.co/GMefJGHdXR

Calling all innovators to #BuildforCOVID19 ! Today, Mark Zuckerberg announced a new online #hackathon aimed at helping solve challenges relating to the COVID-19 pandemic. Learn how to register here: 
https://t.co/qZivYEiKB0",['buildforcovid']
1081,"WHO has teamed up with Facebook and Microsoft for a global hackathon called #BuildforCOVID19 
https://t.co/fxKs5JiyRF",['buildforcovid']
1082,.@WHO partners @Microsoft @Facebook for global #BuildforCOVID19 #hackathon https://t.co/gaK2q8Jy98 | #technology #technews #artificialintelligence #AI #ML #RPA #fightagainstcoronavirus #covid19 #coronavirus,"['buildforcovid', 'hackathon', 'technology']"
1083,"WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (Salvador Rodriguez/CNBC) https://t.co/eqTnDpEFmP",['buildforcovid']
1084,"Heads up, #SFTech4Good.

The #BuildForCOVID19 hackathon is happening to fight #Covid19. 

Take a look and please share: https://t.co/AC4dNs9HEv

#coronavirus #flattenthecurve #staythefhome","['sftechgood', 'buildforcovid', 'covid']"
1085,"WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (Salvador Rodriguez/CNBC) https://t.co/mK76mH9PxY #TechNews #TechTips https://t.co/gyKhPihw7b",['buildforcovid']
1086,"WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (Salvador Rodriguez/CNBC) https://t.co/OFlr6h7mSb https://t.co/49FUubunhr",['buildforcovid']
1087,"WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (@sal19 / CNBC)

https://t.co/MZGmm79LtA
https://t.co/tiWw6brdWF",['buildforcovid']
1088,"WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (Salvador Rodriguez/CNBC) - https://t.co/Eo8OakoKXa
#technews #techison https://t.co/6vHWcu93us",['buildforcovid']
1089,"#BuildforCOVID19, COVID-19 Global Hackathon was announced yesterday. The new online #hackathon aimed at helping solve challenges relating to the COVID-19 pandemic. The hackathon welcomes locally and globally focused solutions, and is open to all developers","['buildforcovid', 'hackathon']"
1090,"World Health Organization, Tech Giants Launch COVID-19 Global Hackathon https://t.co/URdTKaYMnY

#BuildforCOVID19
#worldhealthorganization #api #hackathon #code #coronavirus #covid19 #developers #twitter #microsoft #slack #wechat https://t.co/0rORkpjmj0",['buildforcovid']
1091,"TikTok, WeChat partner with WHO for coronavirus hackathon # #BuildforCOVID19 to promote the development of software to take on challenges related to the coronavirus pandemic. 
https://t.co/FihimBw1pH https://t.co/ULHWb1jmAX",['buildforcovid']
1092,"Top story: COVID-19 Global Hackathon 1.0: #BuildforCOVID19 Global Online Hackathon - Devpost https://t.co/k8yZUv4c3O, see more https://t.co/a0AUH83AYk",['buildforcovid']
1093,#BuildforCOVID19 global online hackathon $FB $MSFT $TWTR $PINS $WORK #coronavirus #COVID2019 https://t.co/3QVHRQuizm,"['buildforcovid', 'coronavirus', 'covid']"
1094,"Are you a #developer? Get on board with the #BuildforCOVID19 #hackathon to help solve some of the challenges related to the current COVID-19 pandemic.

https://t.co/JoXMEx6SMW

#buildonaws #aws #developers","['developer', 'buildforcovid', 'hackathon']"
1095,"Facebook, Microsoft, TikTok partner with WHO for coronavirus hackathon #BuildforCOVID19
https://t.co/f3JE6zpUGF",['buildforcovid']
1096,"WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (Salvador Rodriguez/CNBC)https://t.co/VbCmiJaYbI...
https://t.co/2DOQFg94jz",['buildforcovid']
1097,"I've just posted a new blog: WHO partners with Facebook, Microsoft, and other tech companies on #BuildforCOVID19 hackathon to develop software tackling COVID-19 challenges, starting Mar. 26 (Salvador Rodriguez/CNBC) https://t.co/jA2tAFJfTt March 24, 2020 at 10:49PM",['buildforcovid']
1098,"Calling all innovators to #BuildforCOVID19!

Here's a new online #hackathon aimed at helping solve challenges relating to the COVID-19 pandemic using technologies of your choice across a range of suggested themes and challenge areas.

Register here: https://t.co/qafvuPCSkS","['buildforcovid', 'hackathon']"
1099,#BuildforCOVID19 hackathon starts in 3 hours! Submission rules now published on @devpost: https://t.co/dHcMGtlwBi https://t.co/VSWDYQhiia,['buildforcovid']
1100,"BetaNews: Microsoft, Facebook, Slack and others support #BuildforCOVID19 Global Online Hackathon - https://t.co/d4fPh9pPMx #coronavirus #hackathon",['buildforcovid']
1101,"Last day to submit submissions for this global hackathon! Due 9AM PST.  #Covid_19 #BuildforCOVID19 

https://t.co/3lwKNx2iXv","['covid', 'buildforcovid']"
1102,"Just wrapped up our submission for #BuildforCOVID19 Hackathon 🏗
There's too much info out there about covid. Wouldn't it be great to keep the tabs on It?🥁
New tab in Puma Browser will soon have featured links with resources covering #COVID19:
https://t.co/huqbbBljvM",['buildforcovid']
1103,"Microsoft, Twitter, Facebook, Slack, TikTok and others are doing a #buildforcovid19 hackathon in conjunction with @WHO 

We hope that a lot of #womenintech will take part 🙌

Details are at https://t.co/hN2FEUqWCV

Via @imcdnzl https://t.co/z7v1ex1Pcj",['buildforcovid']
1104,"We are proud to be part of the #BuildforCOVID19 #hackathon, organized by @WHO, @Facebook &amp; @Microsoft, providing our open #COVID19 datasets! :)

Good luck to everyone. Let’s get some leverage in the fight against the #SARSCoV2 virus!

Read more here: https://t.co/a1Ivc9B5V3 https://t.co/KzWNq3VjMA","['buildforcovid', 'hackathon']"
1105,"DCP Team answering the call to #BuildforCOVID19, a global hackathon with support from @microsoft @Facebook and @WHO !

We are building a user-friendly and #open web platform that allows epidemiologists to simply drag-and-drop #COVID19 data for processing!

https://t.co/gHwAECWMnz https://t.co/J7ua0ycUYP",['buildforcovid']
1106,"The #BuildforCOVID19 Global Online Hackathon is now open for submissions. Facebook teamed up with other companies and platforms in the tech ecosystem and multiple partners - including WHO and the Chan Zuckerberg Biohub - to invite #developers 
#COVID19

 https://t.co/M4SXecoO4C",['buildforcovid']
1107,.@Facebook and @Microsoft and @Twitter organize virtual hackathon with @WHO to fight COVID-19 #BuildforCOVID19 https://t.co/v22uLSc3G8 @lauriesullivan,['buildforcovid']
1108,"The #AzureMaps #Covid_19 project is one of the 3 #Microsoft submissions for #BuildforCOVID19 Global Online #Hackathon (https://t.co/swYpO3pYzH)

Azure Maps #Covid19 Analysis &amp; Reporting Accelerator: 
https://t.co/Ye2Rro4jfZ

#Geospatial #Analysis
#coronavirus https://t.co/isk1obM1H3","['azuremaps', 'covid', 'microsoft', 'buildforcovid']"
1109,Hack Club is storming the #BuildforCOVID19 Global Hackathon with our community of teenagers working together with scientists and software engineers in the battle against #COVID19! Rally with us at: ⚡️ https://t.co/uWhW0yykmo,['buildforcovid']
1110,"After @WirvsVirusHack, the next one is just around the corner:
💡COVID-19 Global #Hackathon #BuildforCOVID19
👉🏼 https://t.co/rZ0a73hjHY 
📌List of project ideas https://t.co/RZTlSLRtW8 #covid19 #WirVsVirus","['hackathon', 'buildforcovid']"
1111,#BuildforCOVID19 global COVID19 hackathon starting today https://t.co/Z85zbDGgfs,['buildforcovid']
1112,"#BuildforCOVID19 hackathon: Microsoft, Facebook, and other tech companies are hosting a hackathon to encourage techies to build software that helps in response to the COVID-19 outbreak. https://t.co/GAHxzsYw6d",['buildforcovid']
1113,"World Health Organization, Facebook, Microsoft team up in COVID-19 hackathon

#BuildforCOVID19 focuses on the development of technology of value during the coronavirus outbreak.

https://t.co/9rfXuPNRbJ",['buildforcovid']
1114,"📣SOFTWARE DEVELOPERS! 

#BuildForCovid Hackathon by @devpost is an opportunity for developers to build software solutions to tackle some of the challenges related to the #COVID19 pandemic. 

Deadline ➡️ 30 March 2020.

Get your ideas in today 👇

https://t.co/svMrhaZVGp",['buildforcovid']
1115,"#BuildforCOVID19 Global #Hackathon is a great opportunity for designers and developers to build solutions that drive social impact, with the aim of tackling some of the challenges related to the current coronavirus pandemic. 
https://t.co/wR0VlZHKED #solidarietàdigitale","['buildforcovid', 'hackathon']"
1116,"Within TWO DAYS of answering the call to #BuildforCOVID19, DCP team built a powerful, easy-to-use #dcp web app that crowdsources computing power to perform the complex modelling of #Covid_19 transmission patterns needed to plan #publichealth interventions and #vaccine roll-outs!! https://t.co/DDj6d576Hl","['buildforcovid', 'dcp']"
1117,Here is our application for #BuildforCOVID19. Let's stream together to fight every disease like #COVID19 and mental health issues. Give a #boxitas. https://t.co/weCCIBmhqr,"['buildforcovid', 'covid']"
1118,"World Health Organization, Facebook, Microsoft team up in COVID-19 hackathon #BuildforCOVID19 https://t.co/DlM1fGPevl",['buildforcovid']
1119,"#BuildforCOVID19: Facebook, Microsoft, TikTok and other tech firms partner with WHO for coronavirus hackathon https://t.co/khewzDOuSt",['buildforcovid']
1120,"Are you a #programmer ? participate in 
the #BuildforCOVID19 Global Online Hackathon &amp; create  software that could solve #covid_19 challenges.

Let's get building for good as part of the #1000WaysToStayHome challenge. Submissions by, 30/03/20 Join: https://t.co/8FmA8xz2Zp https://t.co/gMXNlXuLoQ","['programmer', 'buildforcovid']"
1121,"#BuildForCovid19 The COVID-19 Global Hackathon is an opportunity for developers to build software solutions with the aim of tackling some of the challenges related to the current coronavirus (COVID-19) pandemic  #Coronavirus

https://t.co/JmEmvbREoN",['buildforcovid']
1122,"We are fighting against #COVID19 by participating in the #BuildforCOVID19 Global Online Hackathon. The LiliusMED team has built a software that allows hospitals to report ICU bed capacity, ventilators and more.

https://t.co/3uGzSMGt0m","['covid', 'buildforcovid']"
1123,"#DataGeeks and #EUdatathon followers! Help the global fight against #COVID19. Register for #BuildforCOVID19 #hack TODAY by 18.00 CET! Use all the data available on your two🆓data portals for Europe: 

✅https://t.co/kShybokO56 
✅https://t.co/diw9q1EQDz https://t.co/kc4zDxDdOS","['datageeks', 'eudatathon', 'covid', 'buildforcovid', 'hack']"
1124,"Have you seen the #buildforcovid19 apps that 18,000+ plus created in the last week in the #COVID19 Hackathon? #hcldr #HIMSS 

https://t.co/npFMI6gca1 https://t.co/TqptWjWRA8","['buildforcovid', 'covid']"
1125,"Just entered the #buildforcovid19 2020 Hackathon! 
We hope to make a wide impact with our unique way of providing community-based support especially during our times of suffering. #covid19 #coronavirus #startup #lookingfortalent  #besafe #socialdistancing #prayfortheworld",['buildforcovid']
1126,"Join us for #VersusVirus, the 48-hour online hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! Register now, no matter what background you have: https://t.co/0ze8EbCpdA https://t.co/wU7wI9eocq",['versusvirus']
1127,"@VersusVirusCH #VersusVirus, April 3-5
The 48-hour hackathon of Switzerland: Together we'll find solutions against #COVID19! Register now, no matter what background you have!",['versusvirus']
1128,"Join us for #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! Register now, no matter what background you have: https://t.co/o9nqjfxzBw @VersusVirusCH https://t.co/wEA8m32Pmo",['versusvirus']
1129,"Let's team up to find new and creative solutions for the present challenge: #COVID19! Join #VersusVirus on April 3-5 for a 48 hour online hackathon. 
More info and registration: https://t.co/65UKG8Q1Hl
#strongertogether #fightcovid #team","['covid', 'versusvirus']"
1130,"WE WANT YOU!
 
Join us for the #VersusVirus hackathon, and work in a team to find solutions for one of the challenges. For example: How can we develop new strategies and concepts to #flattenthecurve?
 
 More info (in🇬🇧🇮🇹🇫🇷 🇩🇪): https://t.co/yUUXmB0Vzk https://t.co/79VBmBmbuW",['versusvirus']
1131,"#VersusVirus, join the 48-hour hackathon of Switzerland against #COVID19 on April 3-5. Let's find solutions together!

Register here 👉 https://t.co/UhYvWWvFcv https://t.co/LbAFOequk8","['versusvirus', 'covid']"
1132,"Calling hackers and #innovators who want to make a difference. Join #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Together we can find solutions against #COVID19! Register now: https://t.co/RQzcXEwo8N @VersusVirusCH #innovation #Switzerland","['innovators', 'versusvirus']"
1133,"Join us for #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! Register now, no matter what background you have: https://t.co/3nyiGHcPNe @VersusVirusCH https://t.co/7TKzWUesaZ",['versusvirus']
1134,"Join us! – Unisciti a noi! – Rejoignez-nous! – Mach mit!

#VersusVirus – the Swiss hackathon against #COVID19 on April 3-5: https://t.co/0ze8EbCpdA https://t.co/RrQT2yiqSV","['versusvirus', 'covid']"
1135,"#CodeVsCOVID19 #hackathon #VersusVirus @VersusVirusCH
#earlybeep_covid19 #COVID19 @BAG_OFSP_UFSP 

Code helps, our App helps! 
One of the fasted crowing Apps in Europe! #startup 

https://t.co/BdevszyXCi

✅ Covid-19 Assistance! 
⚠️ Find Help 
⚠️ Offer Help https://t.co/i2BK0LCZw8","['codevscovid', 'hackathon', 'versusvirus', 'earlybeepcovid', 'covid']"
1136,"To the people of #UniBasel: Join the Swiss-wide #VersusVirus Hackathon on April 3-5. Together, with all our skills combined, we will find solutions for the ongoing #COVID19 challenges. Last chance to register! @VersusVirusCH @ImpactHubCH 

https://t.co/Qxqs9RbnAU https://t.co/HnqTkFfadY","['unibasel', 'versusvirus']"
1137,"The 48-hour hackathon of Switzerland #VersusVirus is looking for solutions in education against #COVID19! Register your education ideas now: https://t.co/3nyiGHcPNe
#DigitalEducationGRS #DigitalTechpreneursGRS  @VersusVirusCH https://t.co/J5zno2QbEy","['versusvirus', 'covid']"
1138,Joining the 48-hour hackathon #versusvirus by the Swiss🇨🇭govt to develop innovative ideas against #Covid_19 crisis. https://t.co/z1cx0jNJ9l Amazing to see all these solution-oriented ppl! 💪🙏 @alain_berset @EDI_DFI @vbs_ddps https://t.co/WzCP1va4Ow,"['versusvirus', 'covid']"
1139,"Join the #VersusVirus Hackathon against 
@COVID19 this weekend! Signup here: https://t.co/VkNTC7kMxV
For techies: We built the support platform using the new 
@prisma database client at record speed. Please check it out, they are building an amazing product! #GraphQL #typescript",['versusvirus']
1140,Happy to announce that this project is officially part of the #versusvirus Hackathon. Thanks a lot @FabiKrauer @johannesbracher @Muro,['versusvirus']
1141,Excited to be part of the #VersusVirus #hackathon - A new experience online and as a mentor. Looking forward to helping with making a difference on the #COVID19 situation!,"['versusvirus', 'hackathon']"
1142,Wow. 2500 participants registered for the #Versusvirus hackathon @VersusVirusCH. Looking forward to participating!,['versusvirus']
1143,"#VersusVirus starts this Friday! 🌎💡🩺  From April 3 to 5, join us for this virtual hackathon: together, let's find solutions against #COVID19! Register here whatever your background is: https://t.co/QzO8Y6Wstv @VersusVirusCH @EPFL_Park @CampusBiotech #Swisstech https://t.co/9krlhC7tXW",['versusvirus']
1144,"📣 We're excited to be supporting #VersusVirus, the Swiss-wide, 48-hour hackathon on 3-5 April to find solutions against #COVID19. 

💻 Register now to take part @VersusVirusCH ➡️ https://t.co/Fq5qoJhSLa https://t.co/tHcgm4nOww",['versusvirus']
1145,"Join #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! Register now, no matter what background you have: https://t.co/Q66LVu4m47 @VersusVirusCH @ec_zurich https://t.co/XUNYJdZcJQ",['versusvirus']
1146,"Looking forward to being a mentor at #VersusVirus, the online #hackathon against #COVID19! Join us on April 3-5 and let’s together find solutions for the current challenges. https://t.co/kUBAyFAc6I #innovation #entrepreneurship #socialimpact #purpose #Switzerland @ImpactHubCH https://t.co/cIkHizl4oI","['versusvirus', 'hackathon', 'covid']"
1147,"Join us for #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! Register now, no matter what background you have: https://t.co/AAUj9j9iOs @VersusVirusCH https://t.co/lgtNmsx4ik",['versusvirus']
1148,"Fifty organizations all over Switzerland mobilized to create #VersusVirus, a virtual #hackathon from April 3 to 5, 2020, to fight and treat #COVID19, under the patronage of the Federal Department of Home Affairs. 

Find out more and participate: https://t.co/LyyjStncD4 https://t.co/rkxnU9Gea8","['versusvirus', 'hackathon']"
1149,"Take part in the #VersusVirus hackathon, supported by the Swiss government, to help tackle challenges related to #Covid19. Work together online to address issues related to teleworking, training, financial risk, mental health during quarantine &amp; much more.
https://t.co/F4seGGNZiQ",['versusvirus']
1150,"Join @VersusVirusCH for #VersusVirus, the 48-hour online hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! 

Register now ❗❗❗ https://t.co/qINlGy4oAl https://t.co/InYQ9ntqsT",['versusvirus']
1151,"Join @VersusVirusCH for #VersusVirus, the 48-hour online hackathon of Switzerland on April 3-5: Together we'll find solutions against #COVID19! 

Register now https://t.co/EQM5a70BqT ❗❗❗ https://t.co/tnLQ2JpGqe",['versusvirus']
1152,"The #VersusVirus virtual #hackathon is happening tomorrow! Hear from @philippe_isler, Director @GATFnews, why we are supporting @VersusVirusCH and why #TradeFacilitation matters in times of crisis! 👨‍💻👩‍💻📽️https://t.co/8Spro0k72m #Covid19 @InesKnapper @theportatcern https://t.co/B6MOHj5PQo","['versusvirus', 'hackathon']"
1153,Join participants from across Switzerland in the 48h #VersusVirus online hackathon against COVID-19 coming up on 3-5 April 2020. Share your daring and innovative ideas. Participants of all abilities and backgrounds are welcome! #iszl,['versusvirus']
1154,"#KargerPublishers is proud to support #VersusVirus online Hackathon, an initiative by @ImpactHubCH, by making our entire portfolio freely accessible to all participants.
Together, we find solutions! #COVID19
Sign up to participate ✍️ https://t.co/fhp2vvIcj7","['kargerpublishers', 'versusvirus']"
1155,Help fight #COVID19 in Switzerland from your computer at home! Join the 48-hour virtual #VersusVirus hackathon starting on April 3. The Swiss Confederation supports @VersusVirusCH https://t.co/2EuaoRKVfZ,"['covid', 'versusvirus']"
1156,"CERN against #COVID19 – Join the #VersusVirus hackathon 💪 
Find out more and take part: https://t.co/q1MkDNSrNe https://t.co/W4HHkxFyBo","['covid', 'versusvirus']"
1157,"Join #VersusVirus, the 48-hour hackathon of Switzerland on April 3-5, to find solutions against #COVID19! Register now, no matter what background you have: https://t.co/IU0TuZmnh6 @VersusVirusCH https://t.co/ZbKSJOmGdJ","['versusvirus', 'covid']"
1158,Great to see the #VersusVirus #hackathon challenges we co-created with @theportatcern @gluoNNet @impacthub  and many others covered that nicely @kpotamianos @BernhardNovotny https://t.co/s6z990QahW,"['versusvirus', 'hackathon']"
1159,Wondering how the projets will be assessed by the jury of #versusvirus online hackathon ? Check the 5 criteria set by ⁦@VersusVirusCH⁩ team to select the most promising solutions to tackle #COVID19Pandemic challenges #sketchnote4good https://t.co/xPaKpFcG7i,['versusvirus']
1160,@ICON_ONG organizes a Fishbowl @ 5pm CET today on « Trustable data vs Fake News » Join us #hackathon #versusvirus @VersusVirusCH #TrustableData #FakeNews #Covid19 #DigitalTrust @VersusVirusCH @lennig @aris_ada @Heraclite @FStaehli @bizcom @fido_66 @phil_fido @mydataorg @RTSinfo https://t.co/933vntjEJw,"['hackathon', 'versusvirus']"
1161,"Stand #VersusVirus.

Switzerland unites for a #COVID19 hackathon this weekend to find solutions in all areas, from the arts and health to business and education.

✅ 3 days
✅ 4,610 people
✅ 187 challenges

https://t.co/J9NHuMtZS6

Yours truly will lead a how-to on video today. https://t.co/IsVaT49NHU","['versusvirus', 'covid']"
1162,"🚀 @CognitiveValley is Mentor &amp; Partner of @VersusVirusCH 🚀

The 48-hour hackathon #VersusVirus has begun!
Over 4,600 participants are on board to find new solutions to new problems by Sunday.

The kick-off event is public, as a live stream 
NOW https://t.co/PPdDZmbZZd

#COVID19 https://t.co/N8gyjaCewQ",['versusvirus']
1163,The beauty about a #hackathon like #VersusVirus is that together we tackling an issue #coronavirus  it's many tentacles of challenges. Keep going ! We might have just started the #48hours but we are #InItTogether #Switzerland @VersusVirusCH @PlushHoney #powerofcollaboration,"['hackathon', 'versusvirus', 'coronavirus']"
1164,"Fully packed agenda for the weekend. Over 600 Swiss teams are working on #COVID19 topics in the #VersusVirus #Hackathon. Impressive!
@VersusVirusCH @impacthub @WirvsVirusHack #WirVSVirus #hackthecrisis #CitizenScience https://t.co/P0EwTiJQf8","['covid', 'versusvirus']"
1165,"Switzerland mobilizes to fight covid. Last week @hackzurich, now #VersusVirus and @LauzHack!

Next: an European Union hackathon on April 24-26
📌https://t.co/94KZB4qAta   Join us!🦊

@alain_berset @BAG_OFSP_UFSP @DrTedros @WHO @GARDbreathe @Genevaforum @opengeneva @DidierPittet",['versusvirus']
